order_id,review_score,review_creation_date,year,payment_type,payment_installments
ec02fec9423ae39b2f91ff964bdfd87c,2,2018-05-22,2018-00-00,credit_card,1
61f63fb48cb8e0dc6a39e20cca495fdf,5,2018-03-24,2018-00-00,boleto,1
f3ace35a38b59892c97c14e9eadbc923,5,2018-02-22,2018-00-00,credit_card,3
25f7cfff1655b5febaab715d36d2cee8,5,2018-06-21,2018-00-00,credit_card,1
5409cdf5d7f44a620466f80570fade10,4,2018-08-30,2018-00-00,credit_card,1
c6bbde0cc0abfd5ffa9ab6da2d7391d5,2,2018-04-11,2018-00-00,credit_card,10
5136243abaa9e62eafe37f8a7e985930,5,2018-08-23,2018-00-00,boleto,1
b13cadb185f2bb978f8d4395bbdb496a,5,2018-06-29,2018-00-00,credit_card,1
6404149e0477593196115459e16243a4,3,2018-04-28,2018-00-00,credit_card,4
ef121c337009d84eeb960c0890bf4666,5,2018-04-18,2018-00-00,credit_card,1
d6d3c27cbe9a9b4316cdf8d26917051c,4,2018-01-24,2018-00-00,credit_card,7
0e212b5df829280bba28382cf4aacec2,5,2018-05-22,2018-00-00,credit_card,2
b4089e5d326faccf865d5ab5463a22ce,5,2018-01-26,2018-00-00,credit_card,8
5d146abaaa0996f8cabcb5a3fa96bad7,1,2018-02-08,2018-00-00,credit_card,1
f5be733557bb83f09c694272a7d21d74,1,2018-05-22,2018-00-00,credit_card,1
7851b0e7d1a57f3a39d5e805307f72f9,5,2018-03-27,2018-00-00,credit_card,1
0bd8d3c647ff6125dc1689eecf809a90,5,2018-07-07,2018-00-00,credit_card,3
9f59e3048b31d71c3aeec67a15467426,4,2018-02-20,2018-00-00,credit_card,2
81756fe1903a10b2a5fbb3d843382cf0,4,2018-03-09,2018-00-00,credit_card,1
cfb3e7072452d771156c3fa588c1db10,4,2018-03-29,2018-00-00,credit_card,1
9a22906fa846451c54fca825591c0577,5,2018-05-12,2018-00-00,credit_card,8
47f3a8b9c3d8dffb6f878768c73b0971,5,2018-04-18,2018-00-00,boleto,1
f7abe88fbe9b7ae7a46f897236e58d31,4,2018-04-24,2018-00-00,voucher,1
f7abe88fbe9b7ae7a46f897236e58d31,4,2018-04-24,2018-00-00,credit_card,1
592c655cc28e7b2331c58a5db83c2793,4,2018-01-20,2018-00-00,credit_card,2
90d5620d5953ab91dee8d433291dd274,1,2018-04-07,2018-00-00,credit_card,6
2b29ddaabb47afeacb5daa2c68670baa,3,2018-01-04,2018-00-00,credit_card,3
075cc7ce268544c780299db653d21467,1,2018-05-10,2018-00-00,credit_card,17
8007ea147c63f8912e750ada3665086d,4,2018-04-28,2018-00-00,credit_card,3
357577189f4230e0d5fcda6ba4b8dec8,5,2018-07-24,2018-00-00,credit_card,5
1f1d5024dbbfd1773a41998b6097e1cb,5,2018-03-27,2018-00-00,credit_card,3
c7eceb983991b7e80256afc58a39d0aa,3,2018-05-08,2018-00-00,credit_card,1
58274272cfde0e71c0ee61eaee5a60e1,1,2018-08-25,2018-00-00,credit_card,3
de6ecf700b95b7b8f6d4dbea03fd56dc,5,2018-07-27,2018-00-00,credit_card,1
8ad2cc00eef89bdf0cb90d5bff14d90e,5,2018-02-20,2018-00-00,boleto,1
a66196d313e431749d0ac48fe827ab1b,3,2018-08-31,2018-00-00,credit_card,1
ccc9547a7a8d9cced273a483d286f737,5,2018-06-24,2018-00-00,credit_card,1
0b602fa35e64e463c90698d2e859af54,5,2018-03-28,2018-00-00,boleto,1
8867156d46ee1ee4342aac2b072b300f,4,2018-04-27,2018-00-00,boleto,1
45ea2b89437b64de2c57f6651d35f451,4,2018-08-28,2018-00-00,debit_card,1
ead580bdf680588f049074cfa8f03a42,5,2018-06-27,2018-00-00,credit_card,1
94d865ff58ce43bdb66ba4bb0fcebf12,5,2018-02-25,2018-00-00,credit_card,10
94d865ff58ce43bdb66ba4bb0fcebf12,5,2018-02-25,2018-00-00,voucher,1
34757b625ecbf90b9c55b00da1040e66,5,2018-01-18,2018-00-00,credit_card,2
9b7d6205af920c44be164e65895c4262,4,2018-02-17,2018-00-00,credit_card,4
d722b334d743dc19d08939ed8a57664e,5,2018-02-17,2018-00-00,credit_card,1
b2cf020b24748745f3e8e4d06f9b988c,1,2018-01-24,2018-00-00,credit_card,15
7cf28b17a5d8877124dfc9146f8f78e1,1,2018-05-19,2018-00-00,credit_card,8
2631d6c1ebced155e8a1b4e87439161b,5,2018-05-10,2018-00-00,credit_card,4
2928aa9673f513fc88b34511dcc6e005,5,2018-02-17,2018-00-00,credit_card,1
f947483d17043c99e4de12dacdbd763a,1,2018-02-04,2018-00-00,credit_card,10
40dc3a64281055bc8778d0281421bd63,3,2018-06-10,2018-00-00,credit_card,5
33eefd3aa85eebe6a110e9fcd67e8be7,4,2018-03-10,2018-00-00,credit_card,1
630851c26588ce1346328ce74a222c7f,5,2018-08-16,2018-00-00,boleto,1
b3aca462b5aca4e8bca35ac69f094e8e,2,2018-03-13,2018-00-00,credit_card,1
2cbcb371aee438c59b722a21d83597e0,5,2018-07-03,2018-00-00,credit_card,5
2cbcb371aee438c59b722a21d83597e0,5,2018-07-03,2018-00-00,voucher,1
9f1cdc0e091b90e61836ddc009a60ef2,1,2018-04-08,2018-00-00,credit_card,4
f408600ecfb1900d32519ca61e34e4f0,3,2018-02-15,2018-00-00,credit_card,1
e8e92186741794a0da48d868267ce635,5,2018-08-10,2018-00-00,credit_card,6
68e8ce771060f901302ac23924bd1400,5,2018-01-10,2018-00-00,credit_card,1
7c49116d4145973db0932d0e6a18fe6c,5,2018-08-17,2018-00-00,credit_card,2
a695e8fc1b0a6e9c814da33ed8cd9703,1,2018-07-27,2018-00-00,boleto,1
f3444b42b17fcf5eb8f23ec2d69e21a7,3,2018-01-25,2018-00-00,credit_card,8
a7fdfd7d7ae7a53a8232d6d0d7db215b,4,2018-07-12,2018-00-00,boleto,1
b30db4148d5398cbf696c239d830b233,5,2018-06-05,2018-00-00,credit_card,1
ace1fa00a0f5414248ce3e4c1ccc0c0f,5,2018-04-24,2018-00-00,credit_card,1
5c3c5fb92600fb7f21312551fc1ee21e,5,2018-06-19,2018-00-00,credit_card,2
0eb0a41e6b1a9ededcb4102af28625fe,1,2018-05-06,2018-00-00,credit_card,10
9711d975b961355b4b5d636857e48498,1,2018-07-01,2018-00-00,credit_card,2
395e54e708db966770b5dcc0ad2d93d4,4,2018-03-14,2018-00-00,credit_card,3
1a71051dfe3a0641e6feafe991adbdab,5,2018-07-31,2018-00-00,credit_card,3
b448af855d1372c2e0375fbea27782dd,5,2018-06-19,2018-00-00,boleto,1
cedd76fc5747c4fe238fffea929a9672,5,2018-06-16,2018-00-00,boleto,1
51ebb2c24714952a8ee7f24d4b90ebbc,3,2018-04-28,2018-00-00,credit_card,3
4de51073bc1cd11e85fb03f29508b308,5,2018-08-25,2018-00-00,credit_card,2
dbd49fd0ab245be1d63d2e47ac959016,5,2018-05-03,2018-00-00,credit_card,3
4a4c236dd0a477add66133368e7fcde8,5,2018-03-08,2018-00-00,credit_card,3
cbea65029850e25bb7ce971f2982f471,5,2018-01-06,2018-00-00,credit_card,1
375d01d18f644eb19328130122fcc9ef,5,2018-06-27,2018-00-00,credit_card,1
26bcf76706fd675a268ba2cf63119270,5,2018-04-03,2018-00-00,credit_card,10
dd50563189de348b0403be6825ed14f6,4,2018-01-11,2018-00-00,credit_card,1
38fc09accaec15642b3f2ce5fc46ebb0,5,2018-08-30,2018-00-00,boleto,1
c1812e7a79c6b129af4128c0474ea917,1,2018-03-28,2018-00-00,credit_card,3
110d534aef964d7dc718809cf07b9a3e,3,2018-03-22,2018-00-00,boleto,1
604eaa08ecca86f614fb23ab44999543,5,2018-07-07,2018-00-00,boleto,1
867d8052e7e00c74f4a3dc15943ae847,2,2018-08-17,2018-00-00,boleto,1
0678d595b99f7162722e241ea36f7512,1,2018-03-21,2018-00-00,credit_card,1
036ca0743763d04fe093cfecfa2b2e14,5,2018-07-04,2018-00-00,credit_card,2
2bf247ba0fa83d6f30b133c7dc349f3a,3,2018-04-27,2018-00-00,credit_card,1
155f9fd4b2578b90e33de62dee64002b,5,2018-01-10,2018-00-00,credit_card,5
4c4eee79c7840ec8454f89b456967067,4,2018-08-02,2018-00-00,boleto,1
eed901453b7e6495e3ccbe4c17733778,5,2018-03-30,2018-00-00,credit_card,1
26a6cb1654ddb8cd23a0b67cf5dad223,1,2018-01-05,2018-00-00,credit_card,1
4ab2f2ac4c50d1a98dab6d9541a633ee,2,2018-05-19,2018-00-00,credit_card,4
4832ff0402c0e07fcf802721babe2b05,5,2018-05-08,2018-00-00,credit_card,1
30593e75030fe6f0927c50b59d997305,3,2018-02-10,2018-00-00,credit_card,1
43e9d6cfdcf9eaad45b8fb0a3ebcd521,5,2018-03-21,2018-00-00,credit_card,1
4de39e6ed70e6add419cd6560467478d,5,2018-07-26,2018-00-00,credit_card,9
8e24b32f7ac1da775b571ee8ed0c08e1,5,2018-04-08,2018-00-00,voucher,1
9125562ef8d65ae1d7443c3d64d4a810,5,2018-08-01,2018-00-00,credit_card,1
925d3e6a309173b4f3fae2ce8c50118e,3,2018-08-30,2018-00-00,credit_card,10
2acdbbb81136709fc5e1f32e11ebd14a,5,2018-04-03,2018-00-00,voucher,1
2acdbbb81136709fc5e1f32e11ebd14a,5,2018-04-03,2018-00-00,voucher,1
754f7ec0dafafb537986302c08311dc6,5,2018-01-16,2018-00-00,credit_card,1
30028e2a89c8feb5f30ce00c5f3f2cf3,5,2018-03-23,2018-00-00,credit_card,5
342d167b1d92106f9aa3dc7c963bdefc,5,2018-07-14,2018-00-00,credit_card,5
ab6c2b531e877fad84a31aa845bc9345,4,2018-02-28,2018-00-00,credit_card,1
cadebf635daf8de3edf4ca3a162433ec,2,2018-05-19,2018-00-00,credit_card,1
d68ac2a1fe441368e9bdea2c2a4d5ea6,4,2018-08-08,2018-00-00,credit_card,1
aa1c3aeff82c1b948ca7036036bb4cae,1,2018-02-07,2018-00-00,credit_card,10
d2597ccadcbb4bede6cefca892c7094e,5,2018-03-20,2018-00-00,credit_card,6
61b199f09f9de7776b875cce7c71e649,5,2018-05-04,2018-00-00,credit_card,5
4082016610cd8b53add011fe068c04b3,5,2018-02-07,2018-00-00,credit_card,2
4082016610cd8b53add011fe068c04b3,3,2018-02-15,2018-00-00,credit_card,2
4449a71e066083e0ab4b2bd78df4c423,5,2018-02-01,2018-00-00,credit_card,5
5e8c030bf29e47b0ad1f3d21299793cf,5,2018-08-17,2018-00-00,credit_card,2
da8996a9d4001412806283a4996baf7e,1,2018-03-12,2018-00-00,credit_card,1
141c7645c99eed7a80fa7ec9d6c40ad0,3,2018-02-08,2018-00-00,credit_card,1
67be6410d453784501c125d4f0ecb741,1,2018-07-21,2018-00-00,credit_card,4
df9833929efe460f6b77cbf6e1616d1a,5,2018-01-05,2018-00-00,credit_card,1
ea49ccd093967a3ceccdd5da05830b39,1,2018-03-30,2018-00-00,credit_card,1
fce11c1012b2c4e62437daaf24cf96a7,5,2018-03-27,2018-00-00,credit_card,2
a454983d73207579d61a09fb40ea7ae7,5,2018-07-03,2018-00-00,credit_card,1
178d4631e2d802e398e7ad53d76744db,4,2018-03-29,2018-00-00,credit_card,8
bc54c3719175670ad9effca0e152ec38,2,2018-02-20,2018-00-00,credit_card,2
6f51907687d51529d5d0a147cf761f0c,5,2018-04-28,2018-00-00,credit_card,1
61c6a9da54016bc445060257391cf4d2,5,2018-06-26,2018-00-00,debit_card,1
2fba22888f1373d0c3686616e4caf5c8,5,2018-02-18,2018-00-00,boleto,1
b7baf4f0b6c65476ea5e4bf388710a09,5,2018-01-06,2018-00-00,credit_card,10
9a31fd9d697e9670777501f720773fd9,1,2018-03-29,2018-00-00,boleto,1
9081eb59066e15ca372cbdf65b67c57e,2,2018-02-07,2018-00-00,credit_card,4
44d48877c193df24fccfd55feefe7521,3,2018-08-15,2018-00-00,credit_card,1
abbd22e94f4b4ad624a8d362399d7c09,5,2018-06-30,2018-00-00,boleto,1
ee567e300ec0ae4dd30d3e26ac581021,4,2018-06-06,2018-00-00,credit_card,2
ee567e300ec0ae4dd30d3e26ac581021,4,2018-06-06,2018-00-00,voucher,1
38812ede52a6842d03eb017fc2c9d92c,1,2018-04-14,2018-00-00,voucher,1
38812ede52a6842d03eb017fc2c9d92c,1,2018-04-14,2018-00-00,voucher,1
862c4f2bb3b1157099aaf23955a73228,3,2018-02-26,2018-00-00,credit_card,4
14b7e39120c1668b13c4a3c11f983585,5,2018-02-07,2018-00-00,credit_card,10
0d45ab2386ccad30dbd572201b2a70c9,5,2018-01-04,2018-00-00,credit_card,10
96bac00ebfd18ba64dabd7cb27471282,3,2018-02-08,2018-00-00,credit_card,2
08a5a57f90304e3e736623cdd8eb0166,5,2018-06-13,2018-00-00,credit_card,2
fda9a222267a9db0d0831209bfe668e7,1,2018-06-10,2018-00-00,credit_card,6
7b9783133bb4a92b0c131b1b4f7657ea,5,2018-08-16,2018-00-00,boleto,1
9fc6faedaf0973bdddea7d2672e71923,4,2018-07-26,2018-00-00,credit_card,1
ce5202f7d924f69727cab0ead92eea21,5,2018-01-30,2018-00-00,credit_card,1
c2ca5bb314810bf0b90e5ee6cc1f9777,5,2018-06-09,2018-00-00,credit_card,1
af090d1b9b5c1f684bc6a48f6525e97c,5,2018-04-22,2018-00-00,credit_card,2
78e71adaa2a4cd500b0c3421c6c588b8,5,2018-01-26,2018-00-00,credit_card,1
35a1f77503821f43673d975ffe0bb7b4,4,2018-08-29,2018-00-00,credit_card,5
148a81c053082ad749e6ab0997a0f25a,4,2018-07-01,2018-00-00,boleto,1
9e8c40945ca99090d64646771fb19a6d,5,2018-01-17,2018-00-00,credit_card,7
16988d29fc53e813b156b33c0eb39b1d,5,2018-08-08,2018-00-00,credit_card,1
4adf97ca6d3e14379dd9e26d2a6335e0,5,2018-03-29,2018-00-00,boleto,1
20d3cca1f6e329c19da781f029eed0e8,1,2018-06-02,2018-00-00,credit_card,1
aa8349da5e4a45c547cfac79368e930d,5,2018-06-21,2018-00-00,credit_card,10
e28092688b076f8a163428deea7e3bfd,5,2018-02-23,2018-00-00,boleto,1
96e95ca6ffb5d5f7d5a8f26a525c2cc9,5,2018-02-20,2018-00-00,boleto,1
cac0cf69e6b636454b35048fac095f75,3,2018-05-24,2018-00-00,credit_card,4
3292455dce618c23d0687996cdc06d43,5,2018-06-16,2018-00-00,credit_card,1
bc2130ff9dfd738fb36f7f0e8cee8f0c,1,2018-07-28,2018-00-00,credit_card,3
62c054e7296e562b344c8392de0bf58b,5,2018-03-20,2018-00-00,credit_card,1
7991b363c057a520b3ffa9dd2919cff5,5,2018-02-08,2018-00-00,credit_card,1
b4c45d4cc2a2e24e10d4e20bae928819,5,2018-03-17,2018-00-00,boleto,1
4c3302743a4cdbc7c65bb027ea156c35,1,2018-03-24,2018-00-00,credit_card,2
3f7ebb725c26e1202db88d0b88462fc6,5,2018-05-11,2018-00-00,credit_card,10
7dac325f7f1f94784e6bc6af3b4678d6,4,2018-07-04,2018-00-00,credit_card,2
3829f15c6412e72045f01b63e798d413,5,2018-01-17,2018-00-00,voucher,1
3829f15c6412e72045f01b63e798d413,5,2018-01-17,2018-00-00,credit_card,1
a501de32f4f7eba26aaa7864ec8dafb1,5,2018-02-02,2018-00-00,credit_card,6
09bfe605baffbe939fb10d3e8936346e,3,2018-03-16,2018-00-00,boleto,1
dcc18c1162f298e794595e33e3822f91,5,2018-06-30,2018-00-00,credit_card,3
aa138e54af900b83a2a45176517d1071,1,2018-04-25,2018-00-00,credit_card,1
2b0ea1bc126b4422086b85c125810819,5,2018-04-10,2018-00-00,boleto,1
25727c3a1c2ebe88d357a3ad2450c1ef,4,2018-08-28,2018-00-00,credit_card,3
1d5627fc461ef90a7a7c03f06266aa54,4,2018-08-09,2018-00-00,credit_card,1
29ae9ab539215f3bbec11770fc3fe299,1,2018-03-15,2018-00-00,credit_card,5
72a96400285f2bd8dd6d47e55e203b92,5,2018-03-30,2018-00-00,credit_card,5
0261459497a63d27d6f197c00f2402d3,5,2018-01-06,2018-00-00,credit_card,1
b9e186a6d042725eb24122a767ea7063,3,2018-04-19,2018-00-00,credit_card,2
77d599900cf351da04c8d0f7b5ade74d,5,2018-01-29,2018-00-00,credit_card,1
9783e4b24e95c1e243512f67f6e2a97e,5,2018-01-31,2018-00-00,boleto,1
ee15d1d23898663a46ad1c4b08a45759,5,2018-02-25,2018-00-00,credit_card,4
ee15d1d23898663a46ad1c4b08a45759,5,2018-02-08,2018-00-00,credit_card,4
21ee832eff624a82225c6e98cd2dcf7f,5,2018-08-25,2018-00-00,credit_card,1
5fea3cccea637c7c3b04bc1d92089486,5,2018-04-20,2018-00-00,boleto,1
6ac111f174eb8463de511ce4db97158c,5,2018-02-16,2018-00-00,credit_card,1
e2d4372ffb3a4fa7986212fbee364dc1,5,2018-03-15,2018-00-00,boleto,1
e5454c2facaa42d8fcf1a1c5ab585666,4,2018-04-07,2018-00-00,boleto,1
d8f68e0ae10289264edb3f3bf8cac054,1,2018-04-21,2018-00-00,credit_card,4
679444cad1d40f241461739afef6add9,4,2018-04-29,2018-00-00,credit_card,1
24e7eb8286ce5ef529b9fcc4fe92ecb1,5,2018-03-11,2018-00-00,credit_card,2
3b28722276b5d42721d0122d688f518a,4,2018-03-16,2018-00-00,boleto,1
3ba790c8d2e841929c346e8da5c6abed,4,2018-08-16,2018-00-00,credit_card,4
d6bbf266d73e58c2d60b4421d8d7a193,5,2018-05-17,2018-00-00,boleto,1
c0364ee18a0b18e6da5e7754cf4f4e8a,5,2018-02-27,2018-00-00,credit_card,2
8935002f6aeb70c31fbf1a73f22b4f29,5,2018-02-03,2018-00-00,credit_card,3
9c0267b5762b2d323cb9685eed1d5cfa,2,2018-04-28,2018-00-00,credit_card,2
1a0ebef87017257e3f6c7f10e82b20b6,5,2018-08-03,2018-00-00,credit_card,5
bd538b23115ef07a07199e3e2bdc2d4d,5,2018-07-25,2018-00-00,boleto,1
aa0b425987bdeae4a29c616a2bc3a08a,5,2018-08-02,2018-00-00,credit_card,2
7704a0d92762105c0ba272c37a94b5ca,5,2018-05-15,2018-00-00,credit_card,1
1a0c4417bf4f48e594a23d90d8d7581c,3,2018-05-01,2018-00-00,credit_card,1
74e198a81e758ec637a42e8f2e856927,1,2018-08-18,2018-00-00,voucher,1
e8aa9a21409da6ead91fa2b68f7408b8,5,2018-05-22,2018-00-00,credit_card,8
dfd392778e7a38df71de5abb039ed533,2,2018-08-18,2018-00-00,credit_card,8
1523268cac9326ce1a5fbac7f88a6f20,5,2018-02-24,2018-00-00,credit_card,1
4c8f8e639b2672c7d77385d68238a1a3,1,2018-02-24,2018-00-00,credit_card,1
718216cd5a2cbb1cf695c655788c2aab,5,2018-05-29,2018-00-00,credit_card,8
92ce98dde4657a2abb32411bacc29e60,5,2018-05-17,2018-00-00,credit_card,10
3d4c0e002a7776c781b81c8a08193522,5,2018-07-24,2018-00-00,credit_card,4
4d72fbd8a8a12d4012b8578725c97a06,4,2018-07-04,2018-00-00,credit_card,1
eabd655acd4b2c89bd505ae21dbeb102,5,2018-05-05,2018-00-00,credit_card,10
6a924969e49789ee7b332cdc7677c35f,5,2018-01-16,2018-00-00,credit_card,1
7f9fc8aa08f1a4a7f9ee303ad5c6a22d,4,2018-01-17,2018-00-00,credit_card,3
0d8f22964c47deacb4f00a8d35117940,4,2018-03-24,2018-00-00,credit_card,7
275743d143363260c8de58ac45967d73,5,2018-05-05,2018-00-00,credit_card,4
ecbfdf489fbd7cfdb3598186d8891670,4,2018-01-24,2018-00-00,credit_card,2
f8822b6085858dd513bb20e7e0c88e83,5,2018-05-16,2018-00-00,credit_card,1
cc2e8086c51979abc27c0e0d0b3c7127,5,2018-05-23,2018-00-00,credit_card,1
85f7f388139247ec5874f8f9661b4a06,5,2018-06-27,2018-00-00,credit_card,6
c2a3b4f6776c793ad0853b4076fda375,4,2018-04-03,2018-00-00,credit_card,1
9b2e00ce6088a0c1811bf51b01f2b034,5,2018-03-28,2018-00-00,credit_card,4
8df5302d84c574cdb1a009c9ccd1dcd6,5,2018-05-15,2018-00-00,credit_card,1
5de90d869cce729c83723d147018c2f7,5,2018-06-16,2018-00-00,credit_card,3
caf26e032103cc33e3dfe2465af487cd,5,2018-07-26,2018-00-00,credit_card,5
472e314958770ffe7ae241a5af43fd93,4,2018-03-12,2018-00-00,credit_card,2
77831afddf2a5ebdda899a6adc91f88f,5,2018-06-19,2018-00-00,credit_card,1
2996234f359b5a3b99263b0f5b841d86,5,2018-08-23,2018-00-00,credit_card,4
e31a2b3f109d2dd1b7d4d9695880e68e,3,2018-02-17,2018-00-00,credit_card,1
9af9ab2e5e9932c6d31b5fb79e8c844b,4,2018-03-22,2018-00-00,credit_card,2
9bf86d5822740bbf2ba1c14d18f377ab,1,2018-03-21,2018-00-00,credit_card,3
b8c12de243231c164525a1ff7a08b60e,5,2018-03-21,2018-00-00,credit_card,1
13bddc208e2f4682972c349499746fd2,5,2018-04-04,2018-00-00,boleto,1
d897077d0836ffdc2178d70b3f680baa,5,2018-07-11,2018-00-00,credit_card,3
1566cecea18d487c7958eb073713e8a7,5,2018-03-16,2018-00-00,credit_card,1
cf50db945743cbc0ff2826ae7cd0e505,4,2018-04-03,2018-00-00,credit_card,1
35b93dcd988cc9e90dd933769bb196c4,5,2018-05-04,2018-00-00,credit_card,1
bb0b676d5b0925b1ef529d78548c37b9,5,2018-05-09,2018-00-00,credit_card,3
9964c2007bb66c44ebc2d0c803f78408,5,2018-08-11,2018-00-00,credit_card,6
d2c4b43f2986e614c4f281927c47d228,3,2018-05-23,2018-00-00,credit_card,1
1db9339678cf38d54dc39bd43d7de673,5,2018-07-25,2018-00-00,credit_card,10
9afc60b16d81f1421b53e9361273009c,5,2018-07-31,2018-00-00,credit_card,1
a9d1327838b1c183fc288f0d2bf23d32,4,2018-08-15,2018-00-00,credit_card,8
da8831dfbb89ea6b128840224899b348,4,2018-08-17,2018-00-00,credit_card,3
ec5da550d6b5c949c1ad66f7a766de4d,5,2018-04-19,2018-00-00,credit_card,1
22543080a0066963931832c0df11b2be,5,2018-08-17,2018-00-00,credit_card,2
ee46e60afd0a0052089f6729df72feec,1,2018-04-07,2018-00-00,boleto,1
ab30f399d360ddf62897051d813f887d,1,2018-03-13,2018-00-00,credit_card,1
b0abfb398741998a8e47cc773b5e0edb,4,2018-08-31,2018-00-00,credit_card,1
e148d34dad8db4dc18a911c2a74413d7,5,2018-06-08,2018-00-00,credit_card,3
6680b708c88b83d3a02d475faf4d9b0d,4,2018-08-09,2018-00-00,credit_card,2
0fb7c15330c0eea20674f1e5a8be3b9d,3,2018-02-23,2018-00-00,credit_card,1
6cdc131d3c28253cd03cd0fbc3d5f938,4,2018-05-25,2018-00-00,credit_card,2
0a70b96b1997e3c8953bfa4254ad1144,4,2018-03-29,2018-00-00,boleto,1
1401bae5fe4bb9d7467a1b39ad94403a,5,2018-01-23,2018-00-00,credit_card,5
4f10217309e749b2c974370ca1f4d36e,5,2018-06-08,2018-00-00,boleto,1
4a43d3c22320336cee933c3b90a9e55b,5,2018-06-29,2018-00-00,credit_card,3
9217f2cdc9ff59c50fb2542e2b1f31a1,5,2018-07-07,2018-00-00,credit_card,6
589310d3d488112508a26f3e22ba30ca,4,2018-03-14,2018-00-00,credit_card,3
43d88b0e949865904334dd5b3ca63f50,4,2018-03-21,2018-00-00,credit_card,2
9fe33416283b9bfb49fcdea66c415777,4,2018-02-09,2018-00-00,credit_card,3
afcee0adfa39a03591a13aff66b87cb7,5,2018-08-09,2018-00-00,boleto,1
cce13b8231a7002dd50506e8c80f44ac,5,2018-01-27,2018-00-00,credit_card,1
fd8d6592a0d37e21eca3451890fe64d5,4,2018-06-20,2018-00-00,credit_card,6
2542b194855edd1820173c2f2cf22e9c,4,2018-06-30,2018-00-00,boleto,1
f2941ef41efb5162199b15316b05ce3e,5,2018-05-23,2018-00-00,credit_card,8
b271c938db8f7fbc62ab95a19eb2becb,5,2018-07-13,2018-00-00,credit_card,5
e17b66e5337dee2de3d676c5698fa71f,5,2018-08-28,2018-00-00,credit_card,6
aa2cd8b186c94011da9d0f80785a3f20,5,2018-05-10,2018-00-00,boleto,1
fb63c86c3eaed472fe50559f4b9bcb4e,4,2018-04-13,2018-00-00,boleto,1
c6404ad1d7ca9a20609c6a3179e06293,4,2018-04-03,2018-00-00,credit_card,4
d2f6b89578aee72f553aad3c76098e63,4,2018-05-05,2018-00-00,credit_card,1
f717c8f177b0e2927fb48196bc6b6383,5,2018-08-01,2018-00-00,credit_card,4
bb7f386eccdada8610770251d6698b13,1,2018-04-04,2018-00-00,boleto,1
117c312b89fc4ef46fca3f4b0c53829b,5,2018-01-24,2018-00-00,credit_card,1
aac21588f3ec44ceb1054b930039e50b,5,2018-04-28,2018-00-00,credit_card,4
7f94f1618e029449c3041113289cc240,4,2018-03-25,2018-00-00,boleto,1
0c2be278c997477b9910904d12e520a2,5,2018-06-20,2018-00-00,credit_card,1
e227fbda6134e254af397d9f84473158,5,2018-08-11,2018-00-00,credit_card,4
1f581d9e91f4d965a817a69d1bc25f74,4,2018-06-23,2018-00-00,credit_card,1
34f8407f7b8a9e33a001e63eb8d08545,5,2018-05-05,2018-00-00,credit_card,1
17af4418ba1023eaf47d0b84ad656c42,4,2018-01-26,2018-00-00,boleto,1
2bd9bddf117b28b0736de5b81eea032c,5,2018-08-28,2018-00-00,credit_card,1
038297c93a230b204ceeca7e2720b464,5,2018-03-03,2018-00-00,boleto,1
ac3bbb3fc408398a21fd798ff938c129,2,2018-06-03,2018-00-00,credit_card,1
3fb58632c1e4d2d12dda33688ba0a7fb,4,2018-02-01,2018-00-00,credit_card,1
60b37209020e1a5a5857b1ceec4037de,5,2018-08-18,2018-00-00,credit_card,2
125512e7d74d27bce62323fed7c24ed5,4,2018-03-01,2018-00-00,credit_card,1
811c07cfc688fdcbdc6802617db18822,4,2018-06-12,2018-00-00,credit_card,3
e651ecccf9a0e719ab06620a6944e421,4,2018-06-08,2018-00-00,credit_card,1
7a053fc8200420e5c5800bfab6cf0737,3,2018-01-26,2018-00-00,boleto,1
105b31400017ca4a848d48ec5df78257,1,2018-04-11,2018-00-00,credit_card,9
ec36cbe1738f8ac4379b1ced0757c583,5,2018-04-26,2018-00-00,credit_card,1
2889d7816934298a0f5a4a30ef3ffbc7,3,2018-02-23,2018-00-00,credit_card,1
8cfccf55774b9fea28d9d85e30b2745e,5,2018-04-03,2018-00-00,credit_card,1
b5c4739ade7c4568c734267c7397d360,5,2018-04-25,2018-00-00,credit_card,2
794a9d49f955955bb13c41fe68e390b0,5,2018-05-29,2018-00-00,credit_card,1
051d3d717e96b76b07fc9076b88d671f,5,2018-02-03,2018-00-00,boleto,1
3bb7de438f6b9bd4c744381f15e6a23f,5,2018-03-06,2018-00-00,credit_card,1
567cc2038bd5fc2994630f15ba392df9,5,2018-04-14,2018-00-00,credit_card,3
1e89e2312f1a1fd948c615602f200480,3,2018-07-25,2018-00-00,boleto,1
d4665434b01caa9dc3e3e78b3eb3593e,5,2018-06-22,2018-00-00,credit_card,5
98ffd20f7510aafde026fc41c46876b1,1,2018-04-12,2018-00-00,credit_card,10
631bf0797fc3480d6eae9757b0c816b4,4,2018-08-28,2018-00-00,credit_card,10
03be2f620301ed720f761e04f00270d4,4,2018-06-21,2018-00-00,credit_card,1
0ce0997380b2110e5d35697ce4ddabd7,1,2018-05-30,2018-00-00,credit_card,1
856f815b7525deaab324a86f112491ea,5,2018-01-27,2018-00-00,credit_card,1
343249b827e700995c0f620f5b51c15c,5,2018-04-19,2018-00-00,boleto,1
f5f15b58af5d98ee482e59fa194a9112,4,2018-08-02,2018-00-00,credit_card,2
